Distribution,Outlier,Num_Cat_Feature,Numerical_Feature,Categorical_Feature,Scaler,estimator,Score,Iteration
QuantileTransformer(output_distribution='normal'),None,PCA(n_components=1),"SelectKBest(k=6, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,StandardScaler(),LinearRegression,-0.055386979645935, [1900 / 7920 of iteration 3/3]
PowerTransformer(),None,PCA(n_components=1),"SelectKBest(k=6, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,passthrough,LinearRegression,-0.055386979645935, [1901 / 7920 of iteration 3/3]
PowerTransformer(),None,PCA(n_components=1),"SelectKBest(k=6, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,RobustScaler(),LinearRegression,-0.055386979645935, [1902 / 7920 of iteration 3/3]
PowerTransformer(),None,PCA(n_components=1),"SelectKBest(k=6, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,MinMaxScaler(),LinearRegression,-0.055386979645935, [1903 / 7920 of iteration 3/3]
PowerTransformer(),None,PCA(n_components=1),"SelectKBest(k=6, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,MaxAbsScaler(),LinearRegression,-0.055386979645935, [1904 / 7920 of iteration 3/3]
PowerTransformer(),None,PCA(n_components=1),"SelectKBest(k=6, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,StandardScaler(),LinearRegression,-0.055386979645935, [1905 / 7920 of iteration 3/3]
passthrough,None,PCA(n_components=1),"SelectKBest(k=7, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,passthrough,LinearRegression,-0.055386979645935, [1906 / 7920 of iteration 3/3]
passthrough,None,PCA(n_components=1),"SelectKBest(k=7, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,RobustScaler(),LinearRegression,-0.055386979645935, [1907 / 7920 of iteration 3/3]
passthrough,None,PCA(n_components=1),"SelectKBest(k=7, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,MinMaxScaler(),LinearRegression,-0.055386979645935, [1908 / 7920 of iteration 3/3]
passthrough,None,PCA(n_components=1),"SelectKBest(k=7, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,MaxAbsScaler(),LinearRegression,-0.055386979645935, [1909 / 7920 of iteration 3/3]
passthrough,None,PCA(n_components=1),"SelectKBest(k=7, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,StandardScaler(),LinearRegression,-0.055386979645935, [1910 / 7920 of iteration 3/3]
QuantileTransformer(output_distribution='normal'),None,PCA(n_components=1),"SelectKBest(k=7, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,passthrough,LinearRegression,-0.055386979645935, [1911 / 7920 of iteration 3/3]
QuantileTransformer(output_distribution='normal'),None,PCA(n_components=1),"SelectKBest(k=7, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,RobustScaler(),LinearRegression,-0.055386979645935, [1912 / 7920 of iteration 3/3]
QuantileTransformer(output_distribution='normal'),None,PCA(n_components=1),"SelectKBest(k=7, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,MinMaxScaler(),LinearRegression,-0.055386979645935, [1913 / 7920 of iteration 3/3]
QuantileTransformer(output_distribution='normal'),None,PCA(n_components=1),"SelectKBest(k=7, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,MaxAbsScaler(),LinearRegression,-0.055386979645935, [1914 / 7920 of iteration 3/3]
QuantileTransformer(output_distribution='normal'),None,PCA(n_components=1),"SelectKBest(k=7, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,StandardScaler(),LinearRegression,-0.055386979645935, [1915 / 7920 of iteration 3/3]
PowerTransformer(),None,PCA(n_components=1),"SelectKBest(k=7, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,passthrough,LinearRegression,-0.055386979645935, [1916 / 7920 of iteration 3/3]
PowerTransformer(),None,PCA(n_components=1),"SelectKBest(k=7, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,RobustScaler(),LinearRegression,-0.055386979645935, [1917 / 7920 of iteration 3/3]
PowerTransformer(),None,PCA(n_components=1),"SelectKBest(k=7, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,MinMaxScaler(),LinearRegression,-0.055386979645935, [1918 / 7920 of iteration 3/3]
PowerTransformer(),None,PCA(n_components=1),"SelectKBest(k=7, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,MaxAbsScaler(),LinearRegression,-0.055386979645935, [1919 / 7920 of iteration 3/3]
PowerTransformer(),None,PCA(n_components=1),"SelectKBest(k=7, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,StandardScaler(),LinearRegression,-0.055386979645935, [1920 / 7920 of iteration 3/3]
passthrough,LocalOutlierFactor(),PCA(n_components=1),passthrough,passthrough,passthrough,LinearRegression,-0.05771372345751, [4441 / 7920 of iteration 1/3]
passthrough,LocalOutlierFactor(),PCA(n_components=1),passthrough,passthrough,RobustScaler(),LinearRegression,-0.05771372345751, [4442 / 7920 of iteration 1/3]
passthrough,LocalOutlierFactor(),PCA(n_components=1),passthrough,passthrough,MinMaxScaler(),LinearRegression,-0.05771372345751, [4443 / 7920 of iteration 1/3]
passthrough,LocalOutlierFactor(),PCA(n_components=1),passthrough,passthrough,MaxAbsScaler(),LinearRegression,-0.05771372345751, [4444 / 7920 of iteration 1/3]
passthrough,LocalOutlierFactor(),PCA(n_components=1),passthrough,passthrough,StandardScaler(),LinearRegression,-0.05771372345751, [4445 / 7920 of iteration 1/3]
QuantileTransformer(output_distribution='normal'),LocalOutlierFactor(),PCA(n_components=1),passthrough,passthrough,passthrough,LinearRegression,-0.05771372345751, [4446 / 7920 of iteration 1/3]
QuantileTransformer(output_distribution='normal'),LocalOutlierFactor(),PCA(n_components=1),passthrough,passthrough,RobustScaler(),LinearRegression,-0.05771372345751, [4447 / 7920 of iteration 1/3]
QuantileTransformer(output_distribution='normal'),LocalOutlierFactor(),PCA(n_components=1),passthrough,passthrough,MinMaxScaler(),LinearRegression,-0.05771372345751, [4448 / 7920 of iteration 1/3]
QuantileTransformer(output_distribution='normal'),LocalOutlierFactor(),PCA(n_components=1),passthrough,passthrough,MaxAbsScaler(),LinearRegression,-0.05771372345751, [4449 / 7920 of iteration 1/3]
QuantileTransformer(output_distribution='normal'),LocalOutlierFactor(),PCA(n_components=1),passthrough,passthrough,StandardScaler(),LinearRegression,-0.05771372345751, [4450 / 7920 of iteration 1/3]
PowerTransformer(),LocalOutlierFactor(),PCA(n_components=1),passthrough,passthrough,passthrough,LinearRegression,-0.05771372345751, [4451 / 7920 of iteration 1/3]
PowerTransformer(),LocalOutlierFactor(),PCA(n_components=1),passthrough,passthrough,RobustScaler(),LinearRegression,-0.05771372345751, [4452 / 7920 of iteration 1/3]
PowerTransformer(),LocalOutlierFactor(),PCA(n_components=1),passthrough,passthrough,MinMaxScaler(),LinearRegression,-0.05771372345751, [4453 / 7920 of iteration 1/3]
PowerTransformer(),LocalOutlierFactor(),PCA(n_components=1),passthrough,passthrough,MaxAbsScaler(),LinearRegression,-0.05771372345751, [4454 / 7920 of iteration 1/3]
PowerTransformer(),LocalOutlierFactor(),PCA(n_components=1),passthrough,passthrough,StandardScaler(),LinearRegression,-0.05771372345751, [4455 / 7920 of iteration 1/3]
passthrough,LocalOutlierFactor(),PCA(n_components=1),"SelectKBest(k=1, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,passthrough,LinearRegression,-0.05771372345751, [4456 / 7920 of iteration 1/3]
passthrough,LocalOutlierFactor(),PCA(n_components=1),"SelectKBest(k=1, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,RobustScaler(),LinearRegression,-0.05771372345751, [4457 / 7920 of iteration 1/3]
passthrough,LocalOutlierFactor(),PCA(n_components=1),"SelectKBest(k=1, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,MinMaxScaler(),LinearRegression,-0.05771372345751, [4458 / 7920 of iteration 1/3]
passthrough,LocalOutlierFactor(),PCA(n_components=1),"SelectKBest(k=1, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,MaxAbsScaler(),LinearRegression,-0.05771372345751, [4459 / 7920 of iteration 1/3]
passthrough,LocalOutlierFactor(),PCA(n_components=1),"SelectKBest(k=1, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,StandardScaler(),LinearRegression,-0.05771372345751, [4460 / 7920 of iteration 1/3]
QuantileTransformer(output_distribution='normal'),LocalOutlierFactor(),PCA(n_components=1),"SelectKBest(k=1, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,passthrough,LinearRegression,-0.05771372345751, [4461 / 7920 of iteration 1/3]
QuantileTransformer(output_distribution='normal'),LocalOutlierFactor(),PCA(n_components=1),"SelectKBest(k=1, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,RobustScaler(),LinearRegression,-0.05771372345751, [4462 / 7920 of iteration 1/3]
QuantileTransformer(output_distribution='normal'),LocalOutlierFactor(),PCA(n_components=1),"SelectKBest(k=1, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,MinMaxScaler(),LinearRegression,-0.05771372345751, [4463 / 7920 of iteration 1/3]
QuantileTransformer(output_distribution='normal'),LocalOutlierFactor(),PCA(n_components=1),"SelectKBest(k=1, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,MaxAbsScaler(),LinearRegression,-0.05771372345751, [4464 / 7920 of iteration 1/3]
QuantileTransformer(output_distribution='normal'),LocalOutlierFactor(),PCA(n_components=1),"SelectKBest(k=1, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,StandardScaler(),LinearRegression,-0.05771372345751, [4465 / 7920 of iteration 1/3]
PowerTransformer(),LocalOutlierFactor(),PCA(n_components=1),"SelectKBest(k=1, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,passthrough,LinearRegression,-0.05771372345751, [4466 / 7920 of iteration 1/3]
PowerTransformer(),LocalOutlierFactor(),PCA(n_components=1),"SelectKBest(k=1, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,RobustScaler(),LinearRegression,-0.05771372345751, [4467 / 7920 of iteration 1/3]
PowerTransformer(),LocalOutlierFactor(),PCA(n_components=1),"SelectKBest(k=1, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,MinMaxScaler(),LinearRegression,-0.05771372345751, [4468 / 7920 of iteration 1/3]
PowerTransformer(),LocalOutlierFactor(),PCA(n_components=1),"SelectKBest(k=1, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,MaxAbsScaler(),LinearRegression,-0.05771372345751, [4469 / 7920 of iteration 1/3]
PowerTransformer(),LocalOutlierFactor(),PCA(n_components=1),"SelectKBest(k=1, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,StandardScaler(),LinearRegression,-0.05771372345751, [4470 / 7920 of iteration 1/3]
passthrough,LocalOutlierFactor(),PCA(n_components=1),"SelectKBest(k=2, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,passthrough,LinearRegression,-0.05771372345751, [4471 / 7920 of iteration 1/3]
passthrough,LocalOutlierFactor(),PCA(n_components=1),"SelectKBest(k=2, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,RobustScaler(),LinearRegression,-0.05771372345751, [4472 / 7920 of iteration 1/3]
passthrough,LocalOutlierFactor(),PCA(n_components=1),"SelectKBest(k=2, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,MinMaxScaler(),LinearRegression,-0.05771372345751, [4473 / 7920 of iteration 1/3]
passthrough,LocalOutlierFactor(),PCA(n_components=1),"SelectKBest(k=2, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,MaxAbsScaler(),LinearRegression,-0.05771372345751, [4474 / 7920 of iteration 1/3]
passthrough,LocalOutlierFactor(),PCA(n_components=1),"SelectKBest(k=2, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,StandardScaler(),LinearRegression,-0.05771372345751, [4475 / 7920 of iteration 1/3]
QuantileTransformer(output_distribution='normal'),LocalOutlierFactor(),PCA(n_components=1),"SelectKBest(k=2, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,passthrough,LinearRegression,-0.05771372345751, [4476 / 7920 of iteration 1/3]
QuantileTransformer(output_distribution='normal'),LocalOutlierFactor(),PCA(n_components=1),"SelectKBest(k=2, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,RobustScaler(),LinearRegression,-0.05771372345751, [4477 / 7920 of iteration 1/3]
QuantileTransformer(output_distribution='normal'),LocalOutlierFactor(),PCA(n_components=1),"SelectKBest(k=2, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,MinMaxScaler(),LinearRegression,-0.05771372345751, [4478 / 7920 of iteration 1/3]
QuantileTransformer(output_distribution='normal'),LocalOutlierFactor(),PCA(n_components=1),"SelectKBest(k=2, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,MaxAbsScaler(),LinearRegression,-0.05771372345751, [4479 / 7920 of iteration 1/3]
QuantileTransformer(output_distribution='normal'),LocalOutlierFactor(),PCA(n_components=1),"SelectKBest(k=2, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,StandardScaler(),LinearRegression,-0.05771372345751, [4480 / 7920 of iteration 1/3]
PowerTransformer(),LocalOutlierFactor(),PCA(n_components=1),"SelectKBest(k=2, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,passthrough,LinearRegression,-0.05771372345751, [4481 / 7920 of iteration 1/3]
PowerTransformer(),LocalOutlierFactor(),PCA(n_components=1),"SelectKBest(k=2, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,RobustScaler(),LinearRegression,-0.05771372345751, [4482 / 7920 of iteration 1/3]
PowerTransformer(),LocalOutlierFactor(),PCA(n_components=1),"SelectKBest(k=2, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,MinMaxScaler(),LinearRegression,-0.05771372345751, [4483 / 7920 of iteration 1/3]
PowerTransformer(),LocalOutlierFactor(),PCA(n_components=1),"SelectKBest(k=2, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,MaxAbsScaler(),LinearRegression,-0.05771372345751, [4484 / 7920 of iteration 1/3]
PowerTransformer(),LocalOutlierFactor(),PCA(n_components=1),"SelectKBest(k=2, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,StandardScaler(),LinearRegression,-0.05771372345751, [4485 / 7920 of iteration 1/3]
passthrough,LocalOutlierFactor(),PCA(n_components=1),"SelectKBest(k=3, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,passthrough,LinearRegression,-0.05771372345751, [4486 / 7920 of iteration 1/3]
passthrough,LocalOutlierFactor(),PCA(n_components=1),"SelectKBest(k=3, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,RobustScaler(),LinearRegression,-0.05771372345751, [4487 / 7920 of iteration 1/3]
passthrough,LocalOutlierFactor(),PCA(n_components=1),"SelectKBest(k=3, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,MinMaxScaler(),LinearRegression,-0.05771372345751, [4488 / 7920 of iteration 1/3]
passthrough,LocalOutlierFactor(),PCA(n_components=1),"SelectKBest(k=3, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,MaxAbsScaler(),LinearRegression,-0.05771372345751, [4489 / 7920 of iteration 1/3]
passthrough,LocalOutlierFactor(),PCA(n_components=1),"SelectKBest(k=3, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,StandardScaler(),LinearRegression,-0.05771372345751, [4490 / 7920 of iteration 1/3]
QuantileTransformer(output_distribution='normal'),LocalOutlierFactor(),PCA(n_components=1),"SelectKBest(k=3, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,passthrough,LinearRegression,-0.05771372345751, [4491 / 7920 of iteration 1/3]
QuantileTransformer(output_distribution='normal'),LocalOutlierFactor(),PCA(n_components=1),"SelectKBest(k=3, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,RobustScaler(),LinearRegression,-0.05771372345751, [4492 / 7920 of iteration 1/3]
QuantileTransformer(output_distribution='normal'),LocalOutlierFactor(),PCA(n_components=1),"SelectKBest(k=3, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,MinMaxScaler(),LinearRegression,-0.05771372345751, [4493 / 7920 of iteration 1/3]
QuantileTransformer(output_distribution='normal'),LocalOutlierFactor(),PCA(n_components=1),"SelectKBest(k=3, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,MaxAbsScaler(),LinearRegression,-0.05771372345751, [4494 / 7920 of iteration 1/3]
QuantileTransformer(output_distribution='normal'),LocalOutlierFactor(),PCA(n_components=1),"SelectKBest(k=3, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,StandardScaler(),LinearRegression,-0.05771372345751, [4495 / 7920 of iteration 1/3]
PowerTransformer(),LocalOutlierFactor(),PCA(n_components=1),"SelectKBest(k=3, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,passthrough,LinearRegression,-0.05771372345751, [4496 / 7920 of iteration 1/3]
